geoid,year,Median monthly housing costs,% with 4year college degree,% unemployed,% manufacturing,% below poverty,% structures more than 30 years old,% households moved <10 years ago,% > 60 years old,% service industry,% vacant housing,% owner occupied housing,% multiunit structures,% < 18 years old,% black,% white,% Hispanic,% Asian,% foreign born,% health insurance,% without health insurance,Population,Housing units,Median Age,Median Age - Male,Median Age - Female,% male,% female,% male!!under 5 years,% male!!5 to 9 years,% male!!10 to 14 years,% male!!15 to 17 years,% male!!18 and 19 years,% male!!20 years,% male!!21 years,% male!!22 to 24 years,% male!!25 to 29 years,% male!!30 to 34 years,% male!!35 to 39 years,% male!!40 to 44 years,% male!!45 to 49 years,% male!!50 to 54 years,% male!!55 to 59 years,% male!!60 and 61 years,% male!!62 to 64 years,% male!!65 and 66 years,% male!!67 to 69 years,% male!!70 to 74 years,% male!!75 to 79 years,% male!!80 to 84 years,% male!!85 years and over,% female!!under 5 years,% female!!5 to 9 years,% female!!10 to 14 years,% female!!15 to 17 years,% female!!18 and 19 years,% female!!20 years,% female!!21 years,% female!!22 to 24 years,% female!!25 to 29 years,% female!!30 to 34 years,% female!!35 to 39 years,% female!!40 to 44 years,% female!!45 to 49 years,% female!!50 to 54 years,% female!!55 to 59 years,% female!!60 and 61 years,% female!!62 to 64 years,% female!!65 and 66 years,% female!!67 to 69 years,% female!!70 to 74 years,% female!!75 to 79 years,% female!!80 to 84 years,% female!!85 years and over,% whiteÂ alone,% blackÂ or african american alone,% American Indian and Alaska Native alone,% Asian alone,% Native Hawaiian and other Pacific Islander alone,% some other race alone,% Not Hispanic or Latino,% Hispanic or Latino,% total - foreign born,% foreign born - europe,% foreign born - asia,% foreign born - latin america,% same house 1 year ago,% moved within same county,% moved from different county within same state,% moved from different state,% moved from abroad,% householder lived in owner-occupied housing units,% householder lived in renter-occupied housing units,% different house in united states 1 year ago,"% car, truck, or van",% public transportation,% bicycle,% walked,% walk or bicycle to work,"% taxicab, motorcycle, bicycle, walked, or other means",% living in a place,% living in a place!!worked in place of residence,% living in a place!!worked outside place of residence,% not living in a place,less than 10 minutes,10 to 14 minutes,15 to 19 minutes,20 to 24 minutes,25 to 29 minutes,30 to 34 minutes,35 to 44 minutes,45 to 59 minutes,60 or more minutes,% no vehicle available,% 1 vehicle available,% 2 vehicles available,% 3 vehicles available,% 4 or more vehicles available,% never married,% now married,% separated,% widowed,% divorced,% speak only english,% speak spanish,% other languages,% income in the past 12 months below poverty level,Median income in the past 12 months,Median household income,Median earnings in the past 12 months,Median gross rent,"% management, business, science, and arts occupations",% service occupations,% sales and office occupations,"% natural resources, construction, and maintenance occupation","% production, transportation, and material moving occupations",% military specific occupations,"% agriculture, forestry, fishing and hunting, and mining",% construction,% wholesale trade,% retail trade,"% transportation and warehousing, and utilities",% information,"% finance and insurance, and real estate and rental and leasing","% professional, scientific, and management, and administrative and waste management services","% educational services, and health care and social assistance","% arts, entertainment, and recreation, and accommodation and food services",% public administration,% armed forces,% median monthly housing costs,% less than high school graduate,% high school graduate (includes equivalency),% some college or associate's degree,% bachelor's degree,% graduate or professional degree,% in labor force,% in labor force!!unemployed,% not in labor force,% in labor force!!employed!!with health insurance coverage,% in labor force!!employed!!no health insurance coverage,% in labor force!!unemployed!!with health insurance coverage,% in labor force!!unemployed!!no health insurance coverage,% not in labor force!!with health insurance coverage,% not in labor force!!no health insurance coverage,% total!!now married (except separated)!!female,% now married (except separated)!!female!!in labor force,% built 2014 or later,% built 2010 to 2013,% built 2000 to 2009,% built 1990 to 1999,% built 1980 to 1989,% built 1970 to 1979,% built 1960 to 1969,% built 1950 to 1959,% built 1940 to 1949,% built 1939 or earlier,Median year structure built,Pop in occupied housing units,% pop in owner occupied,% pop in owner occupied!!moved in 2017 or later,% pop in owner occupied!!moved in 2015 to 2016,% pop in owner occupied!!moved in 2010 to 2014,% pop in renter occupied,% pop in renter occupied!!moved in 2017 or later,% pop in renter occupied!!moved in 2015 to 2016,% pop in renter occupied!!moved in 2010 to 2014,% occupied,% vacant,% owner occupied,% renter occupied,% family households,% family households!!married-couple family,% married-couple family!!1-unit structures,% family households!!married-couple family!!2-or-more-unit structures,% nonfamily households!!1-unit structures,% nonfamily households!!2-or-more-unit structures,% veteran,% nonveteran,"% housing units 1-unit, detached","% housing units 1-unit, attached",% housing units 2 units,% housing units 3 or 4 units,% housing units 5 to 9 units,% housing units 10 to 19 units,% housing units 20 or more units,% housing units mobile home,"% housing units boat, rv, van, etc",% housing units two or more
11362,2018,1345,23.48286776,3.531179564,2.749586972,5.990957046,81.94815607,32.0633028,32.88820042,14.04295492,4.44949225,79.76506782,50.59432247,16.31323113,0.94012072,49.71956626,8.861706105,43.25623631,41.00742482,91.9797145,8.0202855,1200,450,49.4,48,50.8,46.93125367,53.06874633,2.900486085,6.442066925,3.073070794,2.435693148,1.502390166,0.625995903,0.728431596,2.868199408,4.609606192,4.131572957,8.240382427,6.077851127,7.238788982,7.090826315,7.898930116,2.560892329,3.152743,2.799908946,4.336444343,6.464830412,2.868199408,3.903938083,4.768950603,4.217413186,4.609964771,3.673880221,2.204328133,2.053346754,0.412682436,1.056869653,2.818319074,5.868142929,4.982385506,6.07951686,5.807750377,4.650226472,8.354302969,8.525415199,3.412179165,4.841469552,2.415702063,4.519375944,5.90840463,3.482637141,3.392048314,6.713638651,49.71956626,0.94012072,0,43.25623631,0,3.21564019,91.13829389,8.861706105,7677,17.31144979,71.19968738,10.51191872,0,2.682322525,1.524291716,0.964127976,0.818700851,80.04481854,19.95518146,0,66.69813547,24.76988435,0.342223271,2.619778145,2.962001416,1.239084258,100,75.54873731,24.45126269,0,3.145429875,7.598371777,9.732330085,13.49451092,4.218576539,15.51745405,3.811520908,8.054767485,34.42703836,10.6978045,45.64396588,31.03062509,9.313382744,3.314221787,26.82608696,55.64596273,1.434782609,8.248447205,7.844720497,46.06678304,5.788614224,48.14460274,5.990957046,42370,89185,53543,1808,49.9881992,14.04295492,23.84942176,5.416568327,6.702855794,0,0.224215247,4.083077649,2.218550861,11.97781449,7.753127213,3.611045551,14.23176776,10.47911258,24.16804343,7.78852962,4.142081662,0,1345,10.03164992,21.94165405,24.6250172,23.48286776,19.91881106,77.59203606,4.550956185,2386,87.92060034,7.528443476,93.88297872,6.117021277,91.24056999,8.759430008,4415,51.41562854,0,0.85515767,5.58524853,5.130946018,6.480491716,5.518439337,14.25708177,43.96044896,7.656333511,10.55585249,1957,18451,79.95772587,1.064190334,2.90110486,19.61634922,20.04227413,5.273120606,21.98485668,38.64250946,95.55050775,4.44949225,79.76506782,20.23493218,69.89232275,56.76129213,29.6881555,26.70955111,6.222905887,23.88477136,3.344609689,96.65539031,33.75200428,6.841261358,34.95456975,11.1838589,3.527525387,2.258150722,7.135221807,0.347407803,0,55.53180118
11363,2018,1960,29.93751183,3.963044007,7.208543459,5.902727666,93.02155645,26.94188723,27.30149597,7.623850489,2.776762879,75.46035325,32.09319805,18.92980437,1.783659379,59.32105869,13.14729574,32.56616801,32.62370541,94.65110625,5.348893752,550,250,47.8,44.5,50,48.05811277,51.94188723,2.632336018,6.734510626,7.991619276,1.736007183,1.586351392,0.329242742,0.598623167,2.8733912,9.488177192,2.095181084,3.591739,8.739898234,4.639329542,8.410655492,10.62556121,2.813528884,4.070637534,1.137384017,3.9509129,4.369949117,5.836575875,1.706076025,1.197246333,4.320132927,4.818609803,4.763223484,2.243145943,0.747715314,0.692328995,1.412351149,1.993907505,4.264746608,4.569371365,8.058709499,6.53558571,5.566325118,11.63112711,9.027970091,2.243145943,2.436998061,2.381611742,3.793962891,7.144835226,4.430905566,1.910828025,5.012461922,59.32105869,1.783659379,0,32.56616801,0,4.329689298,86.85270426,13.14729574,2268,17.15167549,62.56613757,19.48853616,0,2.187864644,1.66277713,0.773045508,0,74.7957993,25.2042007,0,55.97745476,36.30970039,0.385642243,2.610501335,2.996143578,1.483239395,100,74.60694156,25.39305844,0,2.207234825,2.053954629,11.18945432,7.204169221,2.391171061,16.21704476,11.67995095,15.20539546,31.85162477,7.290492296,44.49455092,38.25629463,7.027433296,2.931228861,24.22510823,60.19047619,0.796536797,7.272727273,7.515151515,50.99047331,10.58521095,38.42431574,5.902727666,50866,104792,59588,2080,56.06644912,7.623850489,24.53277959,6.496588549,5.280332246,0,0,8.306140611,1.542568971,7.119549095,5.547315337,1.453574607,12.16256304,16.04865025,22.5452388,5.665974488,6.259270246,0,1960,3.938647983,21.85192198,19.59856088,29.93751183,24.67335732,80.28203258,4.93640218,811,91.09630527,3.96729255,80.36809816,19.63190184,92.97163995,7.028360049,1725,54.49275362,0,0.365363537,4.128607965,2.119108513,0.365363537,12.71465108,19.62002192,14.02995981,7.197661673,39.45926197,1952,6952,75.04315305,0.824228484,4.926202799,10.27410389,24.95684695,0.172910663,11.06628242,48.53025937,97.22323712,2.776762879,75.46035325,24.53964675,73.76925968,60.16535137,46.33596392,13.82938745,7.966929726,18.2638106,3.637331441,96.36266856,52.35659481,11.9108513,9.937888199,5.07855316,1.424917793,1.644135915,17.64705882,0,0,34.3076361
11364,2018,1436,25.83619996,3.254530074,2.865585103,8.197167756,93.93577401,39.84315434,25.75123621,15.76629314,4.757220153,73.72731297,44.08292755,19.6897245,2.613704287,39.96087594,9.579959789,52.10020105,45.01439983,89.13227372,10.86772628,2900,1200,44.8,43,46.7,49.04906809,50.95093191,3.021246536,5.417382153,6.032238409,4.154434166,1.949814435,2.315404642,0.337893979,2.614523902,5.583559519,6.458760317,5.816207832,5.566941783,7.073616573,8.303329087,7.910042652,4.027031518,3.185066194,3.711294522,4.193208885,3.068742037,3.002271091,1.340497424,1.778097823,4.628592758,4.351303791,5.055191169,3.658081374,1.674398763,0.890524183,0.527915534,1.866368048,5.001866368,6.446968485,6.318988962,7.81741588,7.01221138,9.075881192,8.531968218,4.367301232,3.51943689,2.991521357,3.466112089,4.393963632,3.055511118,2.314296379,3.034181198,39.96087594,2.613704287,0.855838722,52.10020105,0.024452535,2.760419497,90.42004021,9.579959789,16568,7.357556736,79.46644133,12.05335587,0,4.98479077,0.756350881,0.339809816,1.197555562,72.77321541,27.22678459,0,59.66438089,34.78285109,0,2.163126498,2.163126498,0.691308469,100,84.62396164,15.37603836,0,2.538245574,4.967627342,7.786626941,10.97805535,2.607001662,14.54191257,7.064688019,11.02389274,38.49194981,11.17013428,51.9477645,28.2720968,6.463036742,2.146967685,29.0562994,55.50572673,1.706726891,6.255847717,7.475399258,40.2974789,7.052202378,52.65031873,8.197167756,40369,76988,46961,1753,43.44093215,15.76629314,26.19167085,7.175112895,7.425990968,0,0.167252049,6.494954563,4.699782572,11.85259519,6.717957295,2.765233874,9.689468696,11.27836316,24.51915036,7.347940012,5.814796231,0,1436,10.56868916,23.25257996,22.79879968,25.83619996,17.54373124,79.23066649,4.107664644,4665,86.19914588,9.693189481,79.89056088,20.10943912,87.80278671,12.19721329,8598,60.65364038,0.147565175,0.203780479,1.707539878,1.693486052,2.311854402,5.804230202,14.85489424,42.02796711,21.05263158,10.19605087,1954,36724,72.67182224,2.40557554,4.196642686,24.55035971,27.32817776,7.522917497,11.92706257,43.5033878,95.24277985,4.757220153,73.72731297,26.27268703,70.97535783,52.89213516,30.94289509,21.87546112,6.817175741,22.20746643,2.770729727,97.22927027,29.84329984,14.20841824,28.66277844,7.441500949,1.630243834,1.496732485,16.64675708,0.070269131,0,54.24776896
11365,2018,1508,22.53754176,6.40332205,3.179487179,11.87373299,86.73481956,40.82682161,21.79712336,20.72283272,4.107648725,47.35084452,48.97565988,20.42104795,8.480981704,33.41929173,19.7096681,44.85249983,44.93697619,87.70283002,12.29716998,2600,950,40.8,40,41.2,47.48238223,52.51761777,3.370162061,5.29987359,5.651013624,2.39711597,3.572264619,1.151739314,0.795917412,3.071304836,8.595908048,6.606114518,5.711877897,6.437567302,6.887026546,6.52184091,8.750409663,3.253897654,3.834449178,1.432651341,2.963621892,2.926166955,1.643335362,3.113441641,2.284751159,7.551642398,3.923975618,6.053166272,2.86996275,1.807483915,1.113274636,1.443447342,3.809685066,7.801388419,5.545208263,6.489163562,6.675414832,7.183372841,8.48713173,7.136810024,3.090077887,3.780054182,2.433965459,2.091093803,3.796986116,2.51015916,2.167287504,2.239248222,33.41929173,8.480981704,0.353466865,44.85249983,0.046684303,8.689949536,80.2903319,19.7096681,20214,7.103987336,71.65825665,20.28791926,0,5.401737242,1.775696706,0.922909881,0.846000724,51.06696267,48.93303733,0,56.83028083,37.87545788,0.034188034,2.573870574,2.608058608,0.615384615,100,84.5030525,15.4969475,0,3.067178694,5.680514688,8.747693382,6.95725899,2.199391552,17.570196,7.441025385,11.40591492,36.93082639,18.82987605,46.96551281,28.11637018,4.925823647,1.162417314,30.10517209,54.61378322,1.441046854,7.63511504,6.204882797,40.0522995,13.30278531,46.64491519,11.87373299,30716,66483,35839,1557,35.45299145,20.72283272,27.27716728,7.203907204,9.343101343,0,0.063492063,7.628815629,4.625152625,10.93040293,7.638583639,2.715506716,10.21733822,9.347985348,22.33943834,8.996336996,3.628815629,0,1508,13.00302832,25.07882988,24.81346196,22.53754176,14.56713808,76.27804725,8.39471156,6798,81.43098952,10.17429892,78.80108992,21.19891008,86.59899971,13.40100029,9923,57.16013302,0.33255327,0.77595763,4.27392536,2.081537135,5.801207045,2.962187462,8.732602537,37.02426407,26.17933243,11.83643306,1953,44919,50.66675572,1.010589217,2.11784349,22.72068193,49.33324428,4.666064982,12.14350181,39.39981949,95.89235127,4.107648725,47.35084452,52.64915548,72.98182519,52.53355597,23.46027872,29.04116627,7.083681202,19.93449361,3.315920329,96.68407967,24.75058505,12.26752063,14.65697746,5.881266166,9.896538983,5.985958862,26.53036088,0.030791969,0,53.05456337
11366,2018,1763,27.11597202,5.784018723,1.579586877,12.00303176,92.34287987,38.24789277,24.66894198,19.27399757,7.856006364,70.55903302,24.54133391,20.59385666,5.242320819,42.96928328,8.860068259,45.56996587,49.56313993,93.14610498,6.853895018,1200,450,40.6,38.5,41.8,47.62457338,52.37542662,2.703071672,4.400171994,6.564425971,4.772824996,1.461946395,1.834599398,2.952558406,5.948115236,5.618460656,6.234771392,6.148774545,4.443170417,6.320768238,8.814676795,5.933782428,2.393578902,4.156514261,2.66590225,3.955854952,3.067220869,3.239214562,1.404615164,1.992260284,6.451192493,4.196533299,6.008080282,3.193014466,1.889743256,0.325817803,1.589990877,4.444154829,7.532907598,5.916851297,5.121855858,7.024631826,5.916851297,6.216603675,7.871758113,4.365958556,4.183500586,2.867196664,2.046135801,4.82210348,3.258178027,2.059168513,2.697771406,42.96928328,5.242320819,0,45.56996587,0,3.61774744,91.13993174,8.860068259,7261,12.35367029,72.92383969,12.35367029,0,4.55079881,1.438550384,0.345805381,0.394218134,70.83245817,29.16754183,0,53.25030377,38.12272175,0.091130012,3.022478736,3.113608748,0.729040097,100,86.26974484,13.73025516,0,4.003828362,5.391609507,9.26782581,10.28872228,3.605040676,14.51587175,6.891051204,11.70840644,34.32764396,11.59076193,48.26246493,30.88711418,7.273904597,1.985754371,33.60085169,53.08328556,1.908115633,5.879944313,5.527802801,34.84991642,7.115342685,58.0347409,12.00303176,31675,78990,36682,1746,43.87910085,19.27399757,24.43803159,5.938639125,6.470230863,0,0.288578372,5.179222357,4.87545565,12.68226002,4.981773998,1.670716889,11.7709599,10.10024301,26.2454435,11.7253949,3.083232078,0,1763,12.0701547,21.55877426,21.9233422,27.11597202,17.33175682,74.38983618,7.775280899,2298,86.56179775,5.662921348,95.37572254,4.624277457,90.7310705,9.268929504,3285,54.33789954,0.676213206,0.298329356,3.659506762,0.974542562,2.048528242,3.301511535,7.677008751,35.18297534,27.10819411,19.07319014,1951,14474,70.73372945,0,8.468450869,18.80250049,29.26627055,4.320113314,24.03210576,36.42587347,92.14399364,7.856006364,70.55903302,29.44096698,79.3222534,58.38549536,42.21886467,15.88603497,12.02244766,8.655298942,2.363964584,97.63603542,54.53460621,16.30867144,17.80031822,2.426412092,4.216388226,1.949085123,2.505966587,0,0.258552108,24.68178202
11367,2018,1269,21.47783605,4.671033893,3.532195369,14.23178743,91.38716618,40.711414,23.63714614,20.00450679,7.733198329,46.65294925,56.68038409,23.92645371,8.430566182,55.96547437,17.85099464,26.04007269,39.93400918,90.19815274,9.801847256,2600,950,36.4,34,39.5,48.09200459,51.90799541,4.067042846,7.974545093,5.279904544,3.604454609,2.734413841,2.24221935,1.715223228,3.176891717,7.67127374,8.078949985,5.130754698,6.706771403,3.952470916,5.359451129,6.627224819,2.620065626,3.569652978,2.525604057,2.187531073,5.20035796,2.465944119,1.421895197,1.297603659,7.678489175,6.199907877,5.868263473,2.892676186,2.584062644,1.326577614,0.916628282,4.357438968,8.475356978,5.361584523,5.085214187,6.499309074,5.103638876,5.63795486,6.199907877,4.187010594,4.859511746,2.395209581,3.523721787,3.473053892,2.911100875,1.824044219,2.639336711,55.96547437,8.430566182,0.210405509,26.04007269,0,5.334257842,82.14900536,17.85099464,16702,13.11818944,62.76493833,20.94958688,0,5.750970293,1.642785657,1.28640125,0.720091781,46.8911982,53.1088018,0,46.8874993,41.95256605,0,7.239028787,7.239028787,1.183031942,100,86.78384316,13.21615684,0,5.114393281,4.859542427,9.313640313,10.06660875,2.664349841,12.85259195,8.178395598,15.23313061,31.71734723,29.75994513,48.58710562,18.2441701,3.223593964,0.185185185,33.7986132,51.29333735,1.42900211,5.836599337,7.642447995,43.67328895,14.01081756,42.31589349,14.23178743,30023,57933,35834,1366,42.82012281,20.00450679,23.20996,4.918032787,8.945974875,0.101402738,0,5.058869923,1.875950651,8.151653428,6.461607797,1.695679117,8.579798321,9.740296321,34.0037181,9.5938257,5.441946933,0.140837136,1269,15.41777427,26.65421366,21.11861484,21.47783605,15.33156118,73.46299386,6.358349488,6522,84.82414844,8.817502077,87.63066202,12.36933798,89.65041398,10.34958602,8318,53.08968502,0.145551196,0.740412606,3.360334135,1.841539046,2.524996836,6.087836983,10.75180357,37.74205797,28.19896216,8.606505506,1953,40792,46.61698372,2.334875894,4.285864535,20.81931005,53.38301628,3.439566495,12.51377663,36.34735489,92.26680167,7.733198329,46.65294925,53.34705075,71.27572016,50.69958848,18.5048011,32.12620027,4.170096022,24.55418381,2.96126129,97.03873871,6.72066827,20.14301987,20.2569295,8.302746488,9.486140995,12.56170105,22.41488419,0.113909632,0,63.53626123
11368,2018,1585,9.379390938,3.669414023,5.456557408,20.18046767,77.4158912,44.40376335,12.83878141,38.02991567,7.262315351,21.66514631,58.39239352,27.08116522,10.50033356,37.6588837,75.48854792,11.97509451,60.13520125,64.53511347,35.46488653,6300,1800,32.4,32.2,32.6,52.00355793,47.99644207,4.57816322,7.262464722,6.396989652,3.677413837,2.098691525,1.944753271,1.393996408,4.477892756,9.4877277,10.02480116,8.960916788,8.19806722,7.127341144,5.413495254,4.370135979,1.378602583,2.076455999,0.971521423,1.708714616,1.570170187,1.187034978,0.797058069,0.672197041,9.23647146,7.648257969,7.563009637,3.652705708,1.921793921,0.909933284,1.108228317,4.030763529,9.032616753,8.723128243,7.935507784,6.964418087,5.340993328,5.800593032,4.608969607,2.472201631,2.522238695,1.304670126,1.69199407,2.97813195,2.127501853,0.850630096,1.575240919,37.6588837,10.50033356,0.655548143,11.97509451,0.011563264,37.07093618,24.51145208,75.48854792,67607,1.699528155,14.61387134,80.45024923,0,5.529188848,1.073716503,0.634304791,1.157628801,20.38069637,79.61930363,0,21.0859694,65.47296524,0.805128401,9.825619109,10.63074751,1.22867936,100,95.2875186,4.712481398,0,2.374721334,4.65833091,5.947465348,7.705728409,2.531743724,14.80856838,10.03392459,17.20849084,34.73102646,58.82394218,32.33457301,6.722335275,1.796365167,0.322784366,44.16492451,40.01045296,4.073170732,4.239256678,7.512195122,12.76223434,71.71877138,15.51899427,20.18046767,21905,50797,24314,1572,11.56179647,38.02991567,16.21894914,17.66321975,16.52611898,0,0.127828443,15.80302972,2.342885489,10.39226161,7.003853932,1.564467509,3.390315565,7.612469951,13.90468196,20.77689167,1.886900446,0,1585,37.22680541,32.08358259,18.27047481,9.379390938,3.039746247,77.46697527,4.73674622,15966,58.69739479,36.56585899,64.46153846,35.53846154,74.10747839,25.89252161,15850,53.31230284,0.087850589,1.633370209,10.52905577,5.137632589,5.196199649,6.767749073,21.88455782,13.43463265,10.97156244,24.35738921,1961,111709,20.18279637,0.674177238,5.43333629,17.02297525,79.81720363,3.794174714,10.16789475,35.82091226,92.73768465,7.262315351,21.66514631,78.33485369,78.78394499,42.9197951,4.283909901,38.54817206,1.371833556,19.84422146,0.867295283,99.13270472,5.101841609,3.527038459,18.46814603,27.38010021,9.565953016,4.577991801,31.26830221,0.110626668,0,81.69454025
11369,2018,1517,11.45890382,4.906266232,4.880463998,15.54663391,92.10424561,45.20630701,20.39392696,29.27571085,20.39285438,54.48805129,50.56343501,21.38753737,16.25534908,28.82349493,63.60572132,12.33073451,55.26408347,79.79883836,20.20116164,3300,1200,38.3,35.9,40.2,49.19690486,50.80309514,3.992027669,4.921060471,5.504915103,3.318439083,2.377122431,1.834971701,2.156687519,3.473339291,7.99523384,8.531426869,6.333035448,6.279416145,7.786714328,6.767947572,7.155198094,2.168602919,2.412868633,1.805183199,2.138814418,3.020554066,3.068215669,1.245159368,1.590705987,6.248197081,5.128944787,5.896267236,3.657762649,1.569260947,1.07309756,1.71349449,3.905844343,6.375122599,6.836669936,7.280909248,7.188599781,6.605896267,7.130906364,6.14434893,2.826977442,2.607742457,2.607742457,3.300063463,3.640454624,2.665435874,2.8212081,2.775053366,28.82349493,16.25534908,0.24620435,12.33073451,0,38.82701213,36.39427868,63.60572132,18855,3.001856272,17.14134182,77.55502519,0,4.05129872,0.94855353,0.292544547,0.842173695,55.96771737,44.03228263,0,35.01202433,54.67534305,1.287310794,6.012165794,7.299476588,1.29438393,100,93.58466544,6.415334559,0,1.784814682,3.9438647,5.311263044,8.089240734,3.109032026,17.44512415,13.89708528,14.37927312,32.04030227,40.73246551,41.0821838,13.84301535,3.623469983,0.718865358,41.38940454,42.71740683,2.905897473,6.036698558,6.950592603,25.11287216,60.28794241,14.59918543,15.54663391,25773,54121,27635,1503,23.07964351,29.27571085,21.48818786,11.28165228,14.87480549,0,0,10.39043712,2.291696138,10.05799972,8.671665016,1.598528788,4.703635592,10.00848776,21.42452964,16.52284623,2.914132126,0,1517,24.16059317,40.33365632,18.34267178,11.45890382,5.704174917,74.07564811,6.623318672,5490,74.90278575,18.47389558,71.51106833,28.48893167,80.25500911,19.74499089,5767,56.5458644,0.085066894,0.394401052,3.565076174,1.508004021,2.343206249,2.304539479,10.6642951,20.05258681,15.65230841,43.43051581,1944,33106,55.69987313,0.303687636,6.268980477,22.81995662,44.30012687,4.786581208,11.50279558,48.79994545,79.60714562,20.39285438,54.48805129,45.51194871,69.42879347,44.59879541,17.51505731,27.02545172,7.033223237,23.53798329,2.050631967,97.94936803,12.55896682,16.7117779,32.62702034,17.57791354,2.204005877,1.245069987,16.82004485,0.255200681,0,68.27004872
11370,2018,1624,14.13690476,4.227895392,4.052506387,13.19955672,91.17816644,33.93807927,17.09417482,24.97577306,23.18854507,51.06968598,62.41711498,15.7593652,14.97508765,42.14799779,37.37774497,21.98745156,44.39626007,88.48069738,11.51930262,2700,700,37.5,35.5,40.9,59.30983576,40.69016424,2.177523528,2.893590541,4.387056627,3.635137938,4.148516905,2.219456544,1.71644887,6.290188758,9.640116158,10.40759179,8.634100809,8.520016594,7.285832815,7.65401369,5.631611699,1.866832607,2.629122589,1.301597179,2.032773284,1.768305331,1.426052686,1.03194358,1.208255549,6.674225246,3.605442177,3.650793651,3.537414966,1.708238851,0.975056689,0.612244898,5.003779289,9.168556311,6.296296296,7.331821618,5.797430083,7.513227513,8.563869992,6.885865457,2.486772487,2.23733938,2.123960695,3.121693122,3.65835223,3.106575964,2.932728647,3.008314437,42.14799779,14.97508765,1.070308175,21.98745156,0,17.74927723,62.62225503,37.37774497,14435,15.28229997,35.71181157,46.85833045,0,8.2785971,11.86020573,0.814846945,0.412070889,55.69887336,44.30112664,0,38.59571844,53.0261651,0.889789446,3.435820633,4.325610078,1.18051273,100,94.54673597,5.45326403,0,2.358276644,5.206349206,4.897959184,11.02947846,2.648526077,16.82539683,13.83219955,16.46258503,26.73922902,33.11647692,45.67746778,16.45189541,3.740773177,1.013386713,48.6466613,41.12889107,1.225533107,4.544977065,4.453937463,35.52372021,32.77819099,31.6980888,13.19955672,28123,65098,34333,1628,30.12950401,24.97577306,22.91428068,8.712888732,13.26755352,0,0,7.594044578,3.726543917,11.69059995,10.28103251,1.5064752,7.831909083,9.602678178,20.19205356,11.65536076,4.616333363,0,1624,27.31292517,33.40136054,17.11309524,14.13690476,8.035714286,76.76836862,5.507340417,3731,83.71319653,10.77946305,85.71428571,14.28571429,88.63575449,11.36424551,5531,54.13126017,0,0,2.373630598,2.171823948,4.276379012,5.410340188,20.03651739,23.07322698,15.96194503,26.69613684,1953,25355,55.4999014,1.669982945,2.927799886,15.41358727,44.5000986,3.607196668,13.6045378,34.09554197,76.81145493,23.18854507,51.06968598,48.93031402,73.85212061,56.14913049,16.73964719,39.28437383,3.015138246,23.13274115,0.982110259,99.01788974,4.920238324,18.63348068,37.41110898,27.0420911,3.940034595,3.497981933,4.458965981,0.096098405,0,72.41014799
11372,2018,1382,18.30508475,3.45268228,3.382624191,12.05939337,94.14744598,40.73225429,21.0125477,30.40297621,8.608051579,31.67464517,73.76333249,18.09714766,3.190285234,57.31032922,57.56419378,20.52745618,58.38561542,81.32356916,18.67643084,2700,1200,40.5,40.1,40.9,49.75260332,50.24739668,2.750468922,4.995287465,6.29204719,2.70402028,0.809256069,0.705255289,0.611004583,1.803763528,6.805551042,9.067568007,10.46182846,10.19207644,8.427313205,8.716565374,6.880301602,1.677012578,2.78527089,1.732262992,1.888264162,3.165523741,2.713770353,1.033507751,1.004257532,5.541432019,4.653258246,4.131938858,2.362027353,1.470635559,1.029766693,0.936444087,3.781174578,6.580852776,9.300080451,8.579243765,7.832662912,6.999195495,5.351568785,5.47385358,2.465004023,3.913113435,2.300884956,4.115848753,5.711987128,1.962992759,2.860820595,2.645213194,57.31032922,3.190285234,0.397775047,20.52745618,0.227993015,14.69018822,42.43580622,57.56419378,36108,7.314168605,26.82231085,64.34308187,0,2.923327896,1.533442088,0.477977162,1.290375204,28.01678909,71.98321091,0,22.21840123,65.17960421,0.756557351,9.022415356,9.778972708,0.322005815,100,96.57986057,3.420139432,0,2.247731427,5.729951582,4.42492064,7.121557059,6.409722,13.90964184,17.44316542,20.95103729,21.76227274,55.07264634,36.54153019,6.483581087,1.490719745,0.411522634,41.33249071,40.65456356,3.008541116,4.982956069,10.02144854,21.63605553,54.09869739,24.26524709,12.05939337,30999,56383,34506,1441,30.37796605,30.40297621,18.03232563,6.821521243,14.36521087,0,0.106293182,7.29046175,1.384937631,8.372151186,10.55741395,3.170037828,7.26232532,13.79622972,15.85956795,18.244912,2.944946384,0,1382,22.74364407,29.10805085,18.63771186,18.30508475,11.20550847,80.5052466,4.288766789,7933,76.85286935,18.85836386,71.03202847,28.96797153,87.20534476,12.79465524,10462,51.80653795,0,0.495068504,0.894193499,1.24726561,3.216026404,3.830064858,8.976474652,24.89925932,16.82465364,39.61699351,1946,61536,27.96736869,1.812899477,10.38349797,21.45845439,72.03263131,3.002752335,10.88525922,29.59211298,91.39194842,8.608051579,31.67464517,68.32535483,59.34744268,37.69211388,3.057025279,34.58049887,1.469723692,39.18283363,1.71957672,98.28042328,2.306481943,2.782361745,4.927658595,7.629427793,3.05867905,9.951260698,69.29423955,0.049890624,0,91.80258664
